course_code,exam_type,start_time,end_time,location
FYS-3900,Assignment,2025-05-15 14:00:00,,N/A
FYS-3901,Assignment,2025-05-15 14:00:00,,N/A
FYS-3907,Oppgave,2025-06-02 14:00:00,,N/A
FYS-3931,Assignment,2024-12-16 14:00:00,,N/A
FYS-3931,Assignment,2025-06-02 14:00:00,,N/A
FYS-3941,Assignment,2024-12-16 14:00:00,,N/A
FYS-3941,Assignment,2024-12-02 14:00:00,,N/A
FYS-3941,Assignment,2025-06-02 14:00:00,,N/A
FYS-3951,Assignment,2025-06-02 14:00:00,,N/A
FYS-8012,School_exam,2024-12-16 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom"
FYS-8028,School_exam,2024-11-29 09:00:00,,N/A
FYS-8029,Off_campus_exam,2024-11-28 14:00:00,,N/A
FYS-8033,Off_campus_exam,2025-04-14 09:00:00,2025-04-28 14:00:00,N/A
GEN-8001,Off_campus_exam,2025-03-13 12:00:00,2025-04-11 14:00:00,N/A
GEO-1001,Skriftlig_skoleeksamen,2024-12-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
GEO-2002,Skriftlig_skoleeksamen,2025-06-02 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
GEO-2003,Skriftlig_skoleeksamen,2024-11-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
GEO-2005,Skriftlig_skoleeksamen,2025-06-05 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
GEO-2006,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
GEO-2007,Skriftlig_skoleeksamen,2024-12-05 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
GEO-2008,School_exam,2025-05-16 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
GEO-2010,Skriftlig_skoleeksamen,2025-05-09 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
GEO-2011,Oppgave,2025-03-07 14:00:00,,N/A
GEO-2012,Oppgave,2024-12-03 09:00:00,2024-12-06 13:00:00,N/A
GEO-2014,Skriftlig_skoleeksamen,2025-05-21 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
GEO-2015,Off_campus_exam,2025-03-07 14:00:00,2025-03-28 14:00:00,N/A
GEO-2015,Off_campus_exam,2025-03-24 08:00:00,2025-04-30 14:00:00,N/A
GEO-2201,Oppgave,2024-12-15 14:00:00,,N/A
GEO-2201,Oppgave,2025-06-02 14:00:00,,N/A
GEO-3105,Assignment,2025-03-24 08:00:00,2025-03-28 14:00:00,N/A
GEO-3106,School_exam,2025-05-26 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
GEO-3111,School_exam,2024-11-26 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
GEO-3112,School_exam,2025-06-05 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
GEO-3113,Off_campus_exam,2025-06-16 08:00:00,2025-06-27 14:00:00,N/A
GEO-3126,Off_campus_exam,2024-11-20 09:00:00,2024-12-13 12:00:00,N/A
GEO-3130,Off_campus_exam,2025-04-22 08:00:00,2025-05-20 14:00:00,N/A
GEO-3135,Off_campus_exam,2024-11-07 09:00:00,2024-11-25 14:00:00,N/A
GEO-3137,School_exam,2024-11-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
GEO-3138,Assignment,2025-05-07 08:00:00,2025-05-14 14:00:00,N/A
GEO-3138,School_exam,2025-06-03 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
GEO-3139,Off_campus_exam,2025-03-21 08:00:00,2025-04-11 14:00:00,N/A
GEO-3151,Off_campus_exam,2024-11-27 09:00:00,2024-12-13 12:00:00,N/A
GEO-3221,Assignment,2024-12-13 14:00:00,,N/A
GEO-3221,Assignment,2025-06-02 14:00:00,,N/A
GEO-3222,Assignment,2024-12-13 14:00:00,,N/A
GEO-3222,Assignment,2025-06-02 14:00:00,,N/A
GEO-3900,Assignment,2025-05-15 23:59:00,,N/A
GEO-8137,School_exam,2024-11-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
GEO-8138,Assignment,2025-05-07 08:00:00,2025-05-14 14:00:00,N/A
GEO-8138,School_exam,2025-06-03 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
INF-1039,Mappe/sammensatt_vurdering,2024-12-11 14:00:00,,N/A
INF-1041,Mappe/sammensatt_vurdering,2024-12-11 14:00:00,,N/A
INF-1049,Skriftlig_skoleeksamen,2024-12-13 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
INF-1100,Hjemmeeksamen,2024-10-16 09:00:00,2024-11-27 14:00:00,N/A
INF-1101,Skriftlig_skoleeksamen,2025-06-06 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
(MO I RANA): Campus Helgeland – Undervisning
(MO I RANA): Campus Helgeland – Undervisning"
INF-1400,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(MO I RANA): Campus Helgeland – Undervisning
(MO I RANA): Campus Helgeland – Undervisning"
INF-1600,Skriftlig_skoleeksamen,2024-12-16 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(MO I RANA): Campus Helgeland – Undervisning
(MO I RANA): Campus Helgeland – Undervisning"
INF-1800,Hjemmeeksamen,2024-11-29 09:00:00,2024-12-13 14:00:00,N/A
INF-1900,Hjemmeeksamen,2025-05-07 09:00:00,2025-05-28 14:00:00,N/A
INF-2200,School_exam,2024-12-03 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
(MO I RANA): Campus Helgeland – Undervisning
(MO I RANA): Campus Helgeland – Undervisning"
INF-2220,School_exam,2024-12-10 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.203, bibliotek (Tromsø)
(MO I RANA): Campus Helgeland – Undervisning
(MO I RANA): Campus Helgeland – Undervisning"
INF-2300,School_exam,2024-11-26 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.203, bibliotek (Tromsø)
(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)"
INF-2310,School_exam,2025-06-02 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
INF-2700,School_exam,2024-12-05 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
INF-2900,Off_campus_exam,2025-05-16 14:00:00,,N/A
INF-2900,Off_campus_exam,2025-05-26 14:00:00,,N/A
INF-2990,Assignment,2024-12-16 14:00:00,,N/A
INF-2990,Assignment,2025-06-02 14:00:00,,N/A
INF-2993,Assignment,2024-12-16 14:00:00,,N/A
INF-2993,Assignment,2025-06-02 14:00:00,,N/A
INF-3200,Oral_exam,2024-11-18 00:00:00,2024-11-22 00:00:00,N/A
INF-3201,School_exam,2024-11-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
INF-3310,School_exam,2024-12-12 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)"
INF-3315,School_exam,2024-12-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
INF-3701,School_exam,2025-05-12 09:00:00,,"(BODØ): Posthusgården – Undervisningsrom 138
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
INF-3770,School_exam,2024-12-10 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(BODØ): Posthusgården – ALR 105"
INF-3780,Portfolio,2025-06-13 14:00:00,,N/A
INF-3807,Oppgave,2025-06-02 14:00:00,,N/A
INF-3910-8,Assignment,2025-06-04 14:00:00,,N/A
INF-3951,Assignment,2025-06-02 14:00:00,,N/A
INF-3952,Assignment,2025-06-02 14:00:00,,N/A
INF-3981,Assignment,2024-12-16 14:00:00,,N/A
INF-3981,Assignment,2025-06-02 14:00:00,,N/A
INF-3982,Assignment,2024-12-16 14:00:00,,N/A
INF-3982,Assignment,2025-06-02 14:00:00,,N/A
INF-3983,Assignment,2024-12-16 14:00:00,,N/A
INF-3983,Assignment,2025-06-02 14:00:00,,N/A
INF-3990,Assignment,2025-05-15 14:00:00,,N/A
INF-3990,Assignment,2025-02-17 14:00:00,,N/A
INF-6010,Mappe/sammensatt_vurdering,2024-11-22 14:00:00,,N/A
INF-6010,Muntlig_eksamen,2024-12-09 08:00:00,,N/A
INF-8310,School_exam,2024-12-12 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)"
INF-8701,School_exam,2025-05-12 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
KJE-1001,Skriftlig_skoleeksamen,2024-12-09 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3"
KJE-1003,Skriftlig_skoleeksamen,2024-12-02 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
KJE-1004,Hjemmeeksamen,2024-11-21 09:00:00,2024-11-28 14:00:00,N/A
KJE-1006,Mappevurdering,2025-05-30 14:00:00,,N/A
KJE-2002,School_exam,2024-12-06 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
KJE-2003,Portfolio,2025-05-16 14:00:00,,N/A
KJE-2004,School_exam,2024-12-04 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
KJE-2006,School_exam,2025-05-21 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
KJE-2010,Oppgave,2024-12-16 14:00:00,,N/A
KJE-2010,Oppgave,2025-06-02 14:00:00,,N/A
KJE-2013,Assignment,2024-12-16 14:00:00,,N/A
KJE-2013,Assignment,2025-06-02 14:00:00,,N/A
KJE-2110,Assignment,2024-12-16 14:00:00,,N/A
KJE-2110,Assignment,2025-06-02 14:00:00,,N/A
KJE-2210,Assignment,2024-12-16 14:00:00,,N/A
KJE-2210,Assignment,2025-06-02 14:00:00,,N/A
KJE-2310,Assignment,2024-12-16 14:00:00,,N/A
KJE-2310,Assignment,2025-06-02 14:00:00,,N/A
KJE-3101,Oral_exam,2024-12-11 09:00:00,,N/A
KJE-3102,Portfolio,2025-06-13 14:00:00,,N/A
KJE-3314,Portfolio,2024-12-02 14:00:00,,N/A
KJE-3314,Oral_exam,2024-12-09 09:00:00,,N/A
KJE-3603,Assignment,2025-05-23 14:00:00,,N/A
KJE-3900,Assignment,2025-05-15 14:00:00,,N/A
KJE-3907,Oppgave,2024-12-15 23:59:00,,N/A
KJE-3907,Oppgave,2025-06-02 14:00:00,,N/A
KJE-6051,Mappe/sammensatt_vurdering,2024-11-22 14:00:00,,N/A
KJE-6052,Mappevurdering,2025-03-31 14:00:00,,N/A
KJE-6053,Mappevurdering,2025-05-16 14:00:00,,N/A
KJE-6056,Mappevurdering,2024-11-22 14:00:00,,N/A
KJE-6057,Mappevurdering,2025-05-09 14:00:00,,N/A
KJE-6100,Oppgave,2024-12-15 14:00:00,,N/A
KJE-6100,Oppgave,2025-06-02 14:00:00,,N/A
KJE-6101,Hjemmeeksamen,2024-12-10 07:00:00,2024-12-12 23:59:00,N/A
MAT-0001,Skriftlig_skoleeksamen,2024-12-04 09:00:00,,"(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
MAT-1001,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,"(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)"
MAT-1002,Skriftlig_skoleeksamen,2025-06-10 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
MAT-1003,Skriftlig_skoleeksamen,2024-12-02 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
MAT-1004,Skriftlig_skoleeksamen,2025-06-13 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
MAT-1005,Skriftlig_skoleeksamen,2024-12-02 09:00:00,,"(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(MO I RANA): Campus Helgeland – Undervisning
(MO I RANA): Campus Helgeland – Undervisning"
MAT-1050,Skriftlig_skoleeksamen,2024-12-09 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.203, bibliotek (Tromsø)
(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)"
MAT-1052,Skriftlig_skoleeksamen,2025-06-11 09:00:00,,"(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
MAT-1060,Skriftlig_skoleeksamen,2025-01-31 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
MAT-1301,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
MAT-2001,Oppgave,2024-12-16 14:00:00,,N/A
MAT-2100,Skriftlig_skoleeksamen,2025-05-19 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
MAT-2200,School_exam,2025-06-13 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
MAT-2201,School_exam,2024-12-03 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
MAT-3001,Portfolio,2024-12-02 14:00:00,,N/A
MAT-3740,Assignment,2025-06-02 14:00:00,,N/A
MAT-3900,Assignment,2025-05-15 14:00:00,,N/A
MAT-3907,Oppgave,2025-06-02 14:00:00,,N/A
MAT-3941,Assignment,2024-12-16 14:00:00,,N/A
MAT-3941,Assignment,2025-06-02 14:00:00,,N/A
MFA-1009,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
MFA-1011,Skriftlig_skoleeksamen,2024-11-27 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
MFA-2006,Skriftlig_skoleeksamen,2025-05-15 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
MFA-2007,Muntlig_eksamen,2024-11-29 00:00:00,2024-12-02 00:00:00,N/A
MFA-2008,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
MFA-2009,Skriftlig_skoleeksamen,2024-12-03 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MFA-2010,Skriftlig_skoleeksamen,2024-12-10 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
MFA-2011,Muntlig_eksamen,2024-12-03 08:00:00,,N/A
MFA-2014,Skriftlig_skoleeksamen,2025-06-06 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
MFA-2016,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
MFA-2017,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
MFA-2017,Skriftlig_skoleeksamen,2025-05-20 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MFA-2018,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
MFA-2020,Oppgave,2025-05-15 14:00:00,,N/A
MFA-8010,Off_campus_exam,2025-05-30 14:00:00,,N/A
MFA-8020,Off_campus_exam,2024-12-02 09:00:00,2024-12-14 23:00:00,N/A
MNF-2001,Mappevurdering,2025-05-15 08:00:00,2025-05-22 14:00:00,N/A
SIK-1003,Skriftlig_skoleeksamen,2025-05-27 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
SIK-1506,Oppgave,2025-02-17 14:00:00,,N/A
SIK-1506,Skriftlig_skoleeksamen,2025-03-07 09:00:00,,"(HARSTAD): Havnegata 5-7 – Undervisningsrom 1
(HARSTAD): Havnegata 5-7 – Undervisningsrom 6
(HARSTAD): Havnegata 5-7 – Undervisningsrom 9"
SIK-1507,Hjemmeeksamen,2024-11-20 09:00:00,2024-11-27 14:00:00,N/A
SIK-2001,Assignment,2025-03-17 14:00:00,,N/A
SIK-2002,Oppgave,2025-05-02 14:00:00,,N/A
SIK-2011,Assignment,2025-05-30 14:00:00,,N/A
SIK-2012,School_exam,2024-12-10 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)"
SIK-2020,Oppgave,2025-05-15 14:00:00,,N/A
SIK-2503,Hjemmeeksamen,2025-04-07 09:00:00,2025-04-14 14:00:00,N/A
SIK-2508,Hjemmeeksamen,2024-11-18 09:00:00,2024-11-25 14:00:00,N/A
SIK-2509,Oppgave,2025-02-17 14:00:00,,N/A
SIK-2509,Oppgave,2025-04-10 14:00:00,,N/A
SIK-2510,Hjemmeeksamen,2025-05-12 09:00:00,2025-05-19 14:00:00,N/A
SIK-2511,Oppgave,2025-06-02 14:00:00,,N/A
SIK-2513,Hjemmeeksamen,2024-11-27 09:00:00,2024-11-27 13:00:00,N/A
SIK-2514,Off_campus_exam,2024-12-12 09:00:00,2024-12-12 13:00:00,N/A
SIK-2516,Off_campus_exam,2024-12-03 09:00:00,2024-12-10 14:00:00,N/A
SIK-2517,Off_campus_exam,2024-11-25 09:00:00,2024-12-02 14:00:00,N/A
SIK-2601,Hjemmeeksamen,2025-05-05 09:00:00,2025-05-12 14:00:00,N/A
SIK-2617,Off_campus_exam,2024-11-25 09:00:00,2024-12-02 14:00:00,N/A
STA-0001,Skriftlig_skoleeksamen,2025-05-30 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
STA-1001,Skriftlig_skoleeksamen,2025-05-22 09:00:00,,"(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)"
STA-1050,Skriftlig_skoleeksamen,2024-12-13 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
STA-2001,School_exam,2024-12-12 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
STA-2002,School_exam,2024-12-11 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
STA-2003,Skriftlig_skoleeksamen,2025-05-30 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
STA-2004,Skriftlig_skoleeksamen,2025-05-19 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
STA-3300,School_exam,2024-12-11 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
STA-3301,School_exam,2024-12-11 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
STA-3740,Assignment,2024-12-16 14:00:00,,N/A
STA-3740,Assignment,2025-06-02 14:00:00,,N/A
STA-3750,Assignment,2025-06-02 14:00:00,,N/A
STA-3900,Assignment,2025-05-15 14:00:00,,N/A
STA-3941,Assignment,2024-12-16 14:00:00,,N/A
STA-8300,School_exam,2024-12-11 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
SVF-1201,Skriftlig_skoleeksamen,2024-11-26 09:00:00,,"(TROMSO): Teorifagbygget hus 4 – Rom 4.213, Seminarom (Tromsø)
(TROMSO): Teorifagbygget hus 4 – Rom 4.248, leserom (Tromsø)"
SVF-1202,Muntlig_eksamen,2024-12-02 00:00:00,2024-12-06 00:00:00,N/A
SVF-1203,Oppgave,2025-03-21 14:00:00,,N/A
SVF-1204,Skriftlig_skoleeksamen,2025-05-12 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
SVF-1601,Skriftlig_skoleeksamen,2025-04-11 09:00:00,,(KIRKENES): UiT i Kirkenes – 1.05 Store klasserom
SVF-2103,Oppgave,2025-03-17 14:00:00,,N/A
SVF-2107,Off_campus_exam,2024-12-12 09:00:00,2024-12-12 13:00:00,N/A
SVF-2108,Hjemmeeksamen,2024-11-25 09:00:00,2024-12-02 14:00:00,N/A
SVF-2109,Off_campus_exam,2024-12-05 09:00:00,2024-12-12 14:00:00,N/A
SVF-2120,Muntlig_eksamen,2024-12-16 08:00:00,,N/A
SVF-2120,Oppgave,2024-11-29 14:00:00,,N/A
SVF-2120,Oppgave,2025-05-05 14:00:00,,N/A
SVF-3206,Off_campus_exam,2024-11-27 09:00:00,2024-12-04 14:00:00,N/A
SVF-3207,School_exam,2024-11-26 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
SVF-3208,Assignment,2024-12-09 09:00:00,2024-12-12 13:00:00,N/A
SVF-3209,Off_campus_exam,2024-11-18 09:00:00,2024-11-22 13:00:00,N/A
SVF-3210,Hjemmeeksamen,2025-05-28 09:00:00,2025-06-11 14:00:00,N/A
SVF-3607,Assignment,2025-04-09 09:00:00,2025-04-14 14:00:00,N/A
SVF-3615,Off_campus_exam,2024-11-29 09:00:00,2024-12-05 14:00:00,N/A
SVF-3616,Off_campus_exam,2025-06-12 09:00:00,2025-06-13 09:00:00,N/A
SVF-3616,Assignment,2025-05-12 09:00:00,,N/A
SVF-3617,Off_campus_exam,2025-02-24 09:00:00,2025-02-28 09:00:00,N/A
SVF-3617,Off_campus_exam,2025-05-07 09:00:00,2025-05-12 09:00:00,N/A
SVF-3618,Assignment,2024-11-29 14:00:00,,N/A
SVF-3618,Assignment,2025-04-30 14:00:00,,N/A
SVF-3920,Oppgave,2024-12-16 14:00:00,,N/A
SVF-3920,Oppgave,2025-06-02 14:00:00,,N/A
SVF-3945,Assignment,2025-06-02 14:00:00,,N/A
TEK-0002,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Teorifagbygget hus 1 – Plan 3 rom til bruk for eksamen
TEK-0002,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
TEK-0014,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
TEK-0015,Skriftlig_skoleeksamen,2025-05-15 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
TEK-2000,Oppgave,2024-12-18 14:00:00,,N/A
TEK-2005,Assignment,2025-05-21 14:00:00,,N/A
TEK-2005,School_exam,2025-05-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
TEK-2007,Assignment,2024-11-21 14:00:00,,N/A
TEK-2007,School_exam,2024-12-03 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
TEK-2008,Hjemmeeksamen,2024-11-28 09:00:00,2024-11-28 13:00:00,N/A
TEK-2601,Skriftlig_skoleeksamen,2024-12-10 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
TEK-3002,Off_campus_exam,2024-12-06 14:00:00,,N/A
TEK-3002,School_exam,2024-12-02 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
TEK-3003,Oral_exam,2024-12-10 08:00:00,,N/A
TEK-3004,Off_campus_exam,2024-12-16 13:00:00,,N/A
TEK-3017,Oral_exam,2024-12-06 09:00:00,,N/A
TEK-3017,Off_campus_exam,2024-11-22 13:00:00,,N/A
TEK-3901,Assignment,2024-12-16 14:00:00,,N/A
TEK-3901,Assignment,2025-06-02 14:00:00,,N/A
TEK-8017,Off_campus_exam,2024-11-22 13:00:00,,N/A
Course Code,Exam_Type,,,Room Info
ERG-1100,Skriftlig_skoleeksamen,2024-11-22 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)
(TROMSO): Teorifagbygget hus 3 – Rom 3.236, Kollokvierom"
ERG-1110,Mappevurdering,2025-03-11 09:00:00,2025-03-17 14:00:00,N/A
ERG-2130,Mappevurdering,2025-06-03 09:00:00,2025-06-05 13:00:00,N/A
ERG-2630,Oppgave,2025-05-28 14:00:00,,N/A
ERG-2640,Mappevurdering,2025-06-10 14:00:00,,N/A
ERN-1000,Skriftlig_skoleeksamen,2024-12-09 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ERN-1001,Skriftlig_skoleeksamen,2024-12-13 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ERN-2001,Skriftlig_skoleeksamen,2024-12-10 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ERN-2009,Skriftlig_skoleeksamen,2025-06-13 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ERN-2012,School_exam,2024-12-04 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
ERN-2013,Oral_exam,2024-11-22 09:00:00,,(TROMSO): Medisin og helsefagbygget 1 – Kollokvierom (U7.124)
ERN-2014,School_exam,2024-12-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ERN-2015,Skriftlig_skoleeksamen,2025-05-07 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
ERN-2025,Hjemmeeksamen,2025-05-30 12:00:00,,N/A
ERN-2025,Muntlig_eksamen,2025-06-13 09:15:00,,N/A
ERN-2112,School_exam,2024-12-04 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
ERN-2114,School_exam,2024-12-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ERN-3000,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
ERN-3001,Hjemmeeksamen,2025-02-24 09:00:00,2025-03-03 09:00:00,N/A
ERN-3002,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
ERN-3950,Oppgave,2025-05-15 12:00:00,,N/A
FAR-1101,Muntlig_eksamen,2024-12-03 00:00:00,2024-12-06 00:00:00,N/A
FAR-2101,Skriftlig_skoleeksamen,2025-06-12 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
FAR-2204,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
FAR-2205,Muntlig_eksamen,2024-11-26 00:00:00,2024-11-27 00:00:00,N/A
